OrderID,OrderDate,CustomerID,ProductID,Region,Quantity,UnitPrice,Discount
10689,2025-07-01,1084,2036,South,1,17.68,0.05
10905,2025-07-01,1055,2011,East,3,794.88,0.0
11136,2025-07-01,1053,2005,East,4,1336.23,0.1
11338,2025-07-01,1049,2029,South,9,437.03,0.1
11680,2025-07-01,1079,2017,South,3,400.47,0.0
12212,2025-07-01,1037,2008,South,3,51.07,0.0
12236,2025-07-01,1089,2011,South,9,484.16,0.0
12607,2025-07-01,1074,2006,East,8,33.15,0.15
10322,2025-07-02,1047,2042,West,8,14.1,0.0
11465,2025-07-02,1089,2012,West,4,1189.24,0.1
11474,2025-07-02,1056,2011,East,7,742.54,0.05
11551,2025-07-02,1085,2008,South,3,111.62,0.0
11685,2025-07-02,1056,2004,North,9,1184.34,0.0
11730,2025-07-02,1059,2009,West,5,80.13,0.15
12465,2025-07-02,1056,2017,West,1,188.45,0.0
12601,2025-07-02,1064,2011,East,9,724.78,0.0
10426,2025-07-03,1082,2012,West,1,526.3,0.05
10744,2025-07-03,1038,2039,West,9,11.07,0.0
10802,2025-07-03,1052,2010,North,9,77.57,0.05
10891,2025-07-03,1023,2037,North,8,13.0,0.05
10992,2025-07-03,1006,2020,West,9,282.5,0.15
11063,2025-07-03,1075,2011,North,5,891.29,0.15
11090,2025-07-03,1014,2045,South,3,12.52,0.15
11236,2025-07-03,1057,2020,West,9,333.82,0.1
11925,2025-07-03,1089,2003,South,5,1551.99,0.0
10463,2025-07-04,1054,2025,South,5,877.67,0.0
10549,2025-07-04,1042,2013,South,4,594.15,0.1
10750,2025-07-04,1041,2035,West,9,14.19,0.0
10776,2025-07-04,1058,2034,East,5,13.77,0.15
10800,2025-07-04,1080,2042,South,3,8.12,0.15
11316,2025-07-04,1029,2016,South,8,376.58,0.0
12067,2025-07-04,1078,2022,South,5,361.89,0.15
12645,2025-07-04,1058,2014,South,8,727.64,0.15
12781,2025-07-04,1012,2040,North,1,21.48,0.05
11087,2025-07-05,1017,2012,East,9,856.59,0.15
11200,2025-07-05,1024,2014,West,3,741.48,0.1
11311,2025-07-05,1055,2004,North,8,1099.52,0.05
11378,2025-07-05,1027,2027,South,6,218.57,0.05
11618,2025-07-05,1079,2023,West,3,225.38,0.05
12117,2025-07-05,1047,2005,North,5,1084.62,0.15
12277,2025-07-05,1047,2029,South,5,417.0,0.0
10292,2025-07-06,1002,2008,North,7,71.67,0.0
10749,2025-07-06,1098,2044,North,7,3.2,0.05
11035,2025-07-06,1020,2012,South,3,964.03,0.05
11359,2025-07-06,1045,2004,South,5,1878.95,0.15
11501,2025-07-06,1028,2020,North,1,227.02,0.1
11795,2025-07-06,1004,2005,West,1,1416.57,0.0
12038,2025-07-06,1056,2031,West,6,36.1,0.0
12328,2025-07-06,1074,2006,West,1,74.3,0.0
12504,2025-07-06,1078,2014,East,5,920.75,0.15
12615,2025-07-06,1057,2026,South,9,379.0,0.05
12660,2025-07-06,1024,2013,East,1,1095.33,0.0
10348,2025-07-07,1093,2011,North,7,463.31,0.15
11082,2025-07-07,1051,2028,South,5,187.97,0.05
11462,2025-07-07,1040,2011,North,2,392.18,0.1
11981,2025-07-07,1015,2045,South,2,10.6,0.1
12434,2025-07-07,1042,2017,West,4,320.39,0.05
12543,2025-07-07,1002,2038,East,4,16.9,0.1
12576,2025-07-07,1034,2005,West,1,1943.04,0.0
10562,2025-07-08,1046,2026,South,6,286.56,0.0
11107,2025-07-08,1069,2015,East,7,844.08,0.15
11174,2025-07-08,1071,2038,West,6,14.47,0.05
12021,2025-07-08,1060,2017,East,5,210.52,0.1
12514,2025-07-08,1038,2013,North,8,930.13,0.05
10356,2025-07-09,1066,2027,South,6,209.47,0.15
10412,2025-07-09,1097,2009,South,8,38.51,0.1
10747,2025-07-09,1059,2013,East,2,407.49,0.05
10789,2025-07-09,1099,2042,West,9,14.32,0.05
11175,2025-07-09,1096,2026,North,7,146.88,0.0
12098,2025-07-09,1070,2002,South,2,1248.23,0.0
12305,2025-07-09,1050,2006,West,9,33.67,0.05
12476,2025-07-09,1049,2017,South,2,182.75,0.15
11027,2025-07-10,1083,2041,West,1,14.8,0.1
11720,2025-07-10,1039,2006,North,9,40.35,0.0
11872,2025-07-10,1030,2029,South,7,326.47,0.0
12574,2025-07-10,1055,2021,West,1,235.59,0.0
10312,2025-07-11,1090,2023,West,3,885.61,0.0
10588,2025-07-11,1038,2009,East,7,53.91,0.0
11676,2025-07-11,1051,2014,East,7,1089.43,0.05
12160,2025-07-11,1098,2009,East,5,63.34,0.1
12425,2025-07-11,1097,2028,West,9,350.43,0.1
12129,2025-07-12,1036,2018,East,5,102.88,0.0
12492,2025-07-12,1027,2024,West,5,1101.68,0.0
12772,2025-07-12,1088,2019,South,7,358.65,0.0
10844,2025-07-13,1009,2001,West,2,946.27,0.1
11068,2025-07-13,1001,2029,North,6,237.74,0.0
11167,2025-07-13,1087,2018,South,2,400.12,0.1
11336,2025-07-13,1075,2039,West,8,5.67,0.05
12387,2025-07-13,1076,2014,South,2,352.39,0.0
10237,2025-07-14,1005,2018,South,5,240.43,0.15
10527,2025-07-14,1077,2016,West,8,398.6,0.05
10872,2025-07-14,1082,2041,East,6,14.03,0.1
11133,2025-07-14,1091,2016,North,7,229.43,0.05
11576,2025-07-14,1084,2040,North,9,19.6,0.0
11651,2025-07-14,1014,2036,North,4,21.47,0.0
12002,2025-07-14,1023,2010,West,4,109.06,0.0
12609,2025-07-14,1063,2014,North,3,801.06,0.0
10364,2025-07-15,1032,2029,North,8,526.29,0.1
10629,2025-07-15,1052,2021,South,3,551.68,0.1
10881,2025-07-15,1033,2007,East,1,94.91,0.1
11922,2025-07-15,1043,2015,West,4,983.7,0.0
11954,2025-07-15,1022,2013,East,7,949.27,0.05
12242,2025-07-15,1086,2001,South,3,1964.31,0.0
12437,2025-07-15,1001,2019,South,2,102.99,0.05
12730,2025-07-15,1045,2043,South,3,4.8,0.1
10754,2025-07-16,1100,2007,East,5,18.66,0.0
10825,2025-07-16,1028,2013,West,1,1129.78,0.1
11404,2025-07-16,1054,2018,West,3,115.39,0.0
12299,2025-07-16,1050,2026,West,4,552.08,0.0
10327,2025-07-17,1096,2001,South,5,1627.32,0.0
10531,2025-07-17,1080,2008,South,4,135.67,0.15
10546,2025-07-17,1091,2031,East,9,31.03,0.0
11898,2025-07-17,1007,2022,West,5,859.58,0.0
12093,2025-07-17,1039,2015,South,8,391.9,0.1
12135,2025-07-17,1021,2014,North,7,1063.48,0.15
12287,2025-07-17,1017,2004,East,9,1271.81,0.0
12744,2025-07-17,1096,2039,South,2,11.36,0.15
10408,2025-07-18,1005,2001,East,9,1237.32,0.05
10903,2025-07-18,1022,2018,West,9,240.24,0.0
11250,2025-07-18,1024,2024,West,6,236.99,0.0
11314,2025-07-18,1079,2021,East,1,634.27,0.0
11656,2025-07-18,1074,2013,North,4,819.02,0.15
11884,2025-07-18,1035,2028,North,1,334.24,0.1
12163,2025-07-18,1072,2013,North,2,602.19,0.1
12251,2025-07-18,1032,2010,West,9,48.77,0.0
10166,2025-07-19,1018,2017,South,9,473.82,0.0
10334,2025-07-19,1062,2009,South,4,49.14,0.15
10849,2025-07-19,1077,2037,West,5,20.88,0.1
11197,2025-07-19,1051,2009,South,5,130.69,0.0
11436,2025-07-19,1034,2045,South,9,2.38,0.1
11633,2025-07-19,1021,2016,West,6,470.77,0.1
11827,2025-07-19,1089,2001,West,9,1234.0,0.15
11857,2025-07-19,1044,2015,East,6,1143.31,0.0
12029,2025-07-19,1066,2014,North,3,742.15,0.0
12347,2025-07-19,1089,2015,East,5,590.35,0.05
12559,2025-07-19,1074,2028,North,2,580.03,0.0
12646,2025-07-19,1091,2029,West,8,554.7,0.0
10177,2025-07-20,1075,2023,East,9,966.53,0.0
10431,2025-07-20,1062,2015,East,3,324.27,0.05
10678,2025-07-20,1066,2029,East,8,541.02,0.0
11046,2025-07-20,1083,2013,North,5,759.33,0.05
11546,2025-07-20,1010,2017,North,4,287.85,0.0
12368,2025-07-20,1097,2033,West,2,39.93,0.0
12552,2025-07-20,1054,2024,East,4,537.0,0.0
10186,2025-07-21,1087,2010,South,8,140.59,0.1
10199,2025-07-21,1058,2037,West,9,3.44,0.0
10878,2025-07-21,1022,2001,West,9,1801.06,0.0
11851,2025-07-21,1038,2007,North,4,65.46,0.05
12223,2025-07-21,1014,2024,East,2,1004.41,0.0
12334,2025-07-21,1038,2038,East,9,6.74,0.0
12482,2025-07-21,1088,2021,South,7,1007.36,0.15
12589,2025-07-21,1019,2006,West,5,112.7,0.0
10514,2025-07-22,1025,2003,South,4,1761.93,0.0
10901,2025-07-22,1095,2040,East,3,5.28,0.15
11479,2025-07-22,1086,2028,East,5,327.05,0.05
11669,2025-07-22,1090,2002,North,5,1352.06,0.0
12497,2025-07-22,1021,2014,West,7,865.85,0.0
12732,2025-07-22,1047,2015,North,4,500.79,0.1
12741,2025-07-22,1096,2008,West,7,40.7,0.05
10110,2025-07-23,1058,2033,North,4,7.2,0.0
10236,2025-07-23,1013,2036,East,3,20.66,0.05
10620,2025-07-23,1036,2012,West,8,513.9,0.1
10731,2025-07-23,1089,2015,West,9,621.4,0.0
10899,2025-07-23,1029,2023,North,8,353.17,0.0
11017,2025-07-23,1073,2005,West,9,1328.97,0.05
11119,2025-07-23,1093,2002,North,3,1639.23,0.0
11624,2025-07-23,1042,2006,West,1,133.81,0.05
11729,2025-07-23,1064,2013,South,7,1095.46,0.0
11907,2025-07-23,1037,2002,South,2,1876.69,0.1
12019,2025-07-23,1035,2020,North,5,161.55,0.05
12760,2025-07-23,1010,2008,North,4,115.85,0.15
10487,2025-07-24,1031,2030,South,8,223.4,0.0
10996,2025-07-24,1003,2014,East,2,978.86,0.0
11023,2025-07-24,1044,2033,South,8,13.87,0.0
11451,2025-07-24,1093,2033,West,4,35.18,0.0
11555,2025-07-24,1007,2029,North,4,519.92,0.0
11985,2025-07-24,1045,2044,South,2,11.51,0.0
12651,2025-07-24,1022,2003,West,5,1084.37,0.0
10126,2025-07-25,1011,2020,North,4,410.59,0.0
10169,2025-07-25,1044,2038,South,1,21.29,0.15
10210,2025-07-25,1008,2023,North,7,968.84,0.1
10909,2025-07-25,1013,2019,East,6,425.17,0.1
11442,2025-07-25,1096,2042,South,1,12.32,0.0
11517,2025-07-25,1090,2015,North,6,716.65,0.1
11863,2025-07-25,1007,2014,South,5,658.9,0.0
11965,2025-07-25,1045,2021,West,9,607.05,0.0
10461,2025-07-26,1063,2011,West,3,585.61,0.0
10571,2025-07-26,1045,2024,East,9,812.58,0.15
10604,2025-07-26,1063,2031,East,3,32.82,0.0
10769,2025-07-26,1037,2007,East,8,97.78,0.05
10988,2025-07-26,1077,2005,South,7,1427.32,0.15
11109,2025-07-26,1079,2021,North,5,504.7,0.1
11160,2025-07-26,1004,2003,South,7,1755.5,0.0
11318,2025-07-26,1088,2037,North,7,14.04,0.15
11368,2025-07-26,1094,2009,South,3,141.66,0.05
11498,2025-07-26,1088,2044,West,8,7.3,0.0
11879,2025-07-26,1024,2013,South,6,383.24,0.05
11958,2025-07-26,1033,2013,South,7,637.69,0.0
12687,2025-07-26,1002,2009,North,3,60.31,0.1
10552,2025-07-27,1077,2010,East,3,145.89,0.0
11245,2025-07-27,1009,2029,North,5,367.49,0.0
12096,2025-07-27,1098,2002,South,9,951.23,0.1
12165,2025-07-27,1073,2032,West,5,26.26,0.0
10130,2025-07-28,1009,2015,South,3,524.16,0.0
10201,2025-07-28,1082,2011,East,8,872.68,0.1
11159,2025-07-28,1098,2005,West,3,1657.13,0.0
11241,2025-07-28,1057,2013,South,8,556.18,0.05
11660,2025-07-28,1037,2041,North,2,3.84,0.1
11976,2025-07-28,1098,2006,East,1,115.79,0.1
12082,2025-07-28,1046,2026,East,3,293.91,0.0
12161,2025-07-28,1009,2034,North,4,31.59,0.1
11419,2025-07-29,1001,2041,West,1,9.37,0.1
10255,2025-07-30,1069,2011,West,8,365.42,0.1
10392,2025-07-30,1046,2016,West,1,414.31,0.1
10535,2025-07-30,1034,2025,East,5,217.44,0.15
10573,2025-07-30,1073,2024,North,8,651.7,0.1
10646,2025-07-30,1007,2015,South,7,536.78,0.0
11014,2025-07-30,1027,2014,South,2,837.96,0.0
11437,2025-07-30,1057,2006,South,3,23.25,0.1
11664,2025-07-30,1083,2037,East,3,16.21,0.05
11721,2025-07-30,1094,2043,South,1,12.86,0.0
11916,2025-07-30,1005,2009,South,8,146.18,0.0
12423,2025-07-30,1042,2023,South,8,975.37,0.0
12515,2025-07-30,1011,2022,North,1,634.56,0.0
10553,2025-07-31,1050,2027,North,7,565.71,0.1
10839,2025-07-31,1040,2015,North,8,1015.19,0.0
11760,2025-07-31,1098,2011,East,7,691.17,0.05
12079,2025-07-31,1089,2002,West,7,1930.9,0.05
10144,2025-08-01,1029,2008,South,7,25.05,0.05
10231,2025-08-01,1051,2023,East,7,1127.81,0.0
10933,2025-08-01,1085,2001,East,7,1049.6,0.0
11042,2025-08-01,1047,2019,South,1,119.15,0.1
11097,2025-08-01,1035,2017,South,7,376.63,0.0
11296,2025-08-01,1069,2038,South,6,20.11,0.0
11446,2025-08-01,1054,2011,West,3,811.94,0.0
11974,2025-08-01,1073,2036,East,1,6.58,0.0
12745,2025-08-01,1080,2013,North,6,1131.93,0.05
10636,2025-08-02,1086,2030,North,6,142.74,0.05
10857,2025-08-02,1050,2008,East,4,97.64,0.0
11092,2025-08-02,1013,2007,North,6,43.3,0.15
11196,2025-08-02,1021,2009,North,6,20.32,0.1
12605,2025-08-02,1031,2005,West,2,1177.36,0.0
10355,2025-08-03,1048,2012,North,1,476.69,0.05
10484,2025-08-03,1021,2002,East,1,1342.04,0.1
10663,2025-08-03,1032,2003,South,4,1516.31,0.0
10673,2025-08-03,1057,2014,South,7,413.13,0.0
11005,2025-08-03,1061,2034,West,8,5.39,0.1
12244,2025-08-03,1038,2013,West,7,313.02,0.0
12612,2025-08-03,1043,2023,North,7,805.06,0.1
10387,2025-08-04,1072,2037,South,4,7.0,0.0
10647,2025-08-04,1095,2040,South,2,10.48,0.15
10679,2025-08-04,1026,2022,East,5,341.76,0.0
11020,2025-08-04,1073,2013,West,9,931.52,0.0
12003,2025-08-04,1025,2042,North,7,2.85,0.1
12616,2025-08-04,1009,2016,West,5,232.27,0.0
12767,2025-08-04,1058,2031,West,7,17.71,0.1
12785,2025-08-04,1092,2035,West,1,32.84,0.05
10502,2025-08-05,1071,2037,West,7,8.67,0.05
11096,2025-08-05,1023,2016,North,6,365.18,0.1
11991,2025-08-05,1071,2014,North,9,582.88,0.05
12222,2025-08-05,1085,2023,South,8,1094.64,0.0
12285,2025-08-05,1089,2006,West,7,68.05,0.0
10247,2025-08-06,1012,2003,West,7,1042.78,0.1
10282,2025-08-06,1063,2021,South,6,863.36,0.1
10846,2025-08-06,1100,2031,West,5,14.86,0.0
12063,2025-08-06,1089,2013,North,3,1048.64,0.0
12341,2025-08-06,1006,2019,West,3,191.62,0.0
10323,2025-08-07,1093,2014,South,7,801.7,0.1
10424,2025-08-07,1003,2032,South,8,29.46,0.0
10617,2025-08-07,1079,2043,North,7,8.16,0.0
10656,2025-08-07,1084,2018,North,6,167.05,0.0
11733,2025-08-07,1073,2026,North,5,396.96,0.0
12059,2025-08-07,1016,2011,West,2,1026.96,0.0
10433,2025-08-08,1064,2038,East,7,3.97,0.1
10864,2025-08-08,1038,2013,West,5,415.28,0.1
10982,2025-08-08,1087,2032,East,9,13.93,0.1
11045,2025-08-08,1014,2017,West,3,195.72,0.0
11083,2025-08-08,1025,2005,North,6,1607.83,0.15
11279,2025-08-08,1077,2031,South,3,9.57,0.0
11391,2025-08-08,1091,2019,North,6,257.88,0.1
11943,2025-08-08,1055,2002,South,3,899.5,0.05
12012,2025-08-08,1036,2030,East,3,333.61,0.0
12078,2025-08-08,1070,2032,North,2,23.79,0.0
12113,2025-08-08,1001,2021,East,6,300.91,0.15
12489,2025-08-08,1013,2006,West,9,42.66,0.1
10500,2025-08-09,1094,2004,East,9,1540.79,0.05
10577,2025-08-09,1010,2018,West,2,177.57,0.0
10687,2025-08-09,1060,2024,South,1,1191.82,0.0
10920,2025-08-09,1067,2038,North,1,13.05,0.0
11541,2025-08-09,1098,2004,East,3,1559.58,0.0
11661,2025-08-09,1071,2023,East,1,344.27,0.1
12326,2025-08-09,1034,2021,North,5,825.77,0.0
12626,2025-08-09,1022,2041,West,6,5.0,0.0
10101,2025-08-10,1002,2017,South,1,419.91,0.1
10321,2025-08-10,1100,2005,North,6,1372.08,0.0
10422,2025-08-10,1091,2034,East,3,14.12,0.0
10627,2025-08-10,1056,2008,West,9,128.49,0.15
11089,2025-08-10,1003,2001,South,5,1388.22,0.1
11775,2025-08-10,1019,2004,East,5,1495.79,0.05
11878,2025-08-10,1050,2037,South,3,6.76,0.05
12073,2025-08-10,1063,2027,West,1,360.48,0.1
12185,2025-08-10,1006,2022,North,3,915.73,0.0
12303,2025-08-10,1038,2042,East,2,6.18,0.0
12449,2025-08-10,1025,2016,East,4,338.79,0.05
10572,2025-08-11,1089,2023,West,4,277.86,0.0
11430,2025-08-11,1047,2003,North,4,1655.36,0.05
11456,2025-08-11,1013,2005,North,1,1051.09,0.0
12099,2025-08-11,1043,2026,West,9,128.85,0.15
12446,2025-08-11,1015,2021,North,5,308.03,0.1
12494,2025-08-11,1044,2027,West,4,143.59,0.0
10198,2025-08-12,1043,2007,North,4,79.85,0.1
10922,2025-08-12,1052,2012,West,2,451.25,0.15
11585,2025-08-12,1069,2021,East,9,813.75,0.0
12214,2025-08-12,1030,2006,West,8,52.59,0.05
12332,2025-08-12,1095,2031,North,2,17.63,0.15
12378,2025-08-12,1076,2010,West,8,148.79,0.0
12671,2025-08-12,1004,2009,North,8,134.49,0.0
10139,2025-08-13,1038,2001,North,9,1818.51,0.1
10400,2025-08-13,1056,2028,South,5,393.23,0.0
11347,2025-08-13,1005,2006,West,9,84.13,0.0
11623,2025-08-13,1011,2008,East,2,45.9,0.0
11786,2025-08-13,1048,2002,East,4,1408.27,0.0
12234,2025-08-13,1089,2028,North,3,385.26,0.15
12329,2025-08-13,1089,2039,South,1,24.87,0.0
12412,2025-08-13,1029,2021,West,5,531.55,0.15
12637,2025-08-13,1002,2011,South,1,475.61,0.05
12708,2025-08-13,1088,2040,West,7,4.6,0.0
12787,2025-08-13,1058,2016,North,2,410.11,0.0
10187,2025-08-14,1053,2034,North,2,32.22,0.05
10211,2025-08-14,1082,2024,South,6,308.65,0.1
10693,2025-08-14,1039,2020,East,1,369.07,0.0
10782,2025-08-14,1100,2002,North,8,1385.21,0.1
11522,2025-08-14,1098,2012,East,5,1000.75,0.15
12283,2025-08-14,1010,2009,North,3,115.76,0.0
12340,2025-08-14,1029,2028,North,8,521.66,0.0
12393,2025-08-14,1042,2024,East,2,919.9,0.05
12505,2025-08-14,1076,2011,East,4,338.62,0.0
12577,2025-08-14,1007,2044,South,1,12.17,0.15
10232,2025-08-15,1024,2016,North,8,496.22,0.1
10505,2025-08-15,1100,2016,North,4,409.76,0.0
10967,2025-08-15,1028,2039,West,7,20.14,0.0
10991,2025-08-15,1053,2004,East,8,1328.44,0.1
11324,2025-08-15,1058,2005,West,3,1800.55,0.0
11917,2025-08-15,1079,2013,West,3,601.48,0.05
12411,2025-08-15,1055,2015,South,8,785.94,0.0
12560,2025-08-15,1086,2039,North,9,23.71,0.0
10979,2025-08-16,1083,2041,East,6,9.44,0.0
11098,2025-08-16,1044,2017,West,4,381.25,0.0
11211,2025-08-16,1050,2005,East,7,1891.27,0.0
11592,2025-08-16,1021,2013,West,5,953.82,0.1
11708,2025-08-16,1021,2025,North,9,477.02,0.0
11882,2025-08-16,1022,2010,West,8,90.31,0.0
12345,2025-08-16,1051,2039,South,7,6.21,0.1
10297,2025-08-17,1008,2003,West,2,882.91,0.15
10887,2025-08-17,1061,2003,West,7,1563.41,0.0
11053,2025-08-17,1040,2003,East,8,1635.46,0.0
11362,2025-08-17,1007,2022,South,5,712.53,0.05
11939,2025-08-17,1002,2008,West,5,141.91,0.05
12189,2025-08-17,1018,2011,East,7,550.44,0.0
10512,2025-08-18,1097,2015,West,6,362.11,0.1
10594,2025-08-18,1049,2030,East,3,187.7,0.05
11354,2025-08-18,1055,2017,West,2,139.92,0.0
11738,2025-08-18,1034,2016,East,9,374.75,0.0
11848,2025-08-18,1024,2021,East,2,838.85,0.05
11953,2025-08-18,1020,2013,West,6,663.78,0.0
12004,2025-08-18,1079,2027,East,1,543.79,0.0
12077,2025-08-18,1044,2026,East,6,447.38,0.15
12517,2025-08-18,1043,2038,West,4,11.71,0.0
10241,2025-08-19,1047,2019,South,9,390.88,0.05
11704,2025-08-19,1001,2016,South,1,179.1,0.15
11814,2025-08-19,1001,2004,South,9,1507.53,0.15
11846,2025-08-19,1008,2008,West,8,77.55,0.05
10124,2025-08-20,1025,2022,East,4,278.19,0.05
10419,2025-08-20,1080,2041,West,9,12.55,0.0
10475,2025-08-20,1051,2013,East,7,735.75,0.1
10599,2025-08-20,1053,2041,North,9,11.41,0.0
10725,2025-08-20,1026,2003,South,4,1398.15,0.1
12190,2025-08-20,1028,2030,West,7,568.48,0.15
12245,2025-08-20,1033,2021,East,9,543.21,0.0
12534,2025-08-20,1065,2016,North,4,390.73,0.0
12689,2025-08-20,1075,2030,South,1,141.94,0.0
12696,2025-08-20,1043,2024,West,8,479.14,0.0
10372,2025-08-21,1077,2014,West,9,557.29,0.1
11039,2025-08-21,1062,2028,North,2,327.03,0.05
11086,2025-08-21,1043,2005,West,6,1057.38,0.0
11564,2025-08-21,1054,2014,North,8,1085.25,0.0
11993,2025-08-21,1093,2040,West,6,10.78,0.15
12310,2025-08-21,1043,2025,East,8,417.67,0.05
12774,2025-08-21,1061,2015,West,1,909.79,0.0
10388,2025-08-22,1088,2034,South,5,26.11,0.05
10910,2025-08-22,1043,2008,North,4,44.93,0.1
11441,2025-08-22,1079,2038,South,2,6.18,0.0
11521,2025-08-22,1063,2010,West,8,55.77,0.1
10390,2025-08-23,1018,2015,East,7,874.22,0.05
10544,2025-08-23,1067,2038,South,4,14.43,0.1
10586,2025-08-23,1095,2011,West,9,557.93,0.1
12049,2025-08-23,1087,2021,West,1,941.58,0.0
12320,2025-08-23,1031,2024,North,5,842.15,0.1
12511,2025-08-23,1019,2019,East,4,107.99,0.05
12758,2025-08-23,1017,2011,North,7,733.67,0.1
10591,2025-08-24,1004,2008,East,8,61.38,0.05
10876,2025-08-24,1018,2021,North,5,262.12,0.0
10923,2025-08-24,1079,2009,North,4,143.0,0.0
11147,2025-08-24,1040,2005,South,2,1139.74,0.1
12170,2025-08-24,1067,2016,West,8,313.51,0.0
12748,2025-08-24,1080,2022,West,2,1112.67,0.0
10113,2025-08-25,1028,2017,East,4,259.66,0.0
10226,2025-08-25,1007,2012,East,7,341.08,0.1
10855,2025-08-25,1094,2032,South,9,8.71,0.0
11447,2025-08-25,1011,2010,South,6,102.23,0.0
11531,2025-08-25,1024,2006,North,1,83.7,0.1
11647,2025-08-25,1057,2016,North,8,400.81,0.1
12363,2025-08-25,1096,2010,North,6,94.57,0.15
12575,2025-08-25,1029,2007,South,6,132.66,0.0
12614,2025-08-25,1013,2039,North,6,20.73,0.0
12670,2025-08-25,1087,2024,East,6,885.25,0.1
10290,2025-08-26,1032,2039,East,5,10.17,0.0
11155,2025-08-26,1005,2036,North,3,18.27,0.05
11645,2025-08-26,1076,2002,North,3,1347.81,0.15
10273,2025-08-27,1072,2008,West,3,85.36,0.05
10373,2025-08-27,1083,2007,North,5,65.76,0.0
10492,2025-08-27,1085,2018,East,3,174.38,0.1
10605,2025-08-27,1090,2019,South,3,140.39,0.0
10715,2025-08-27,1071,2018,West,2,103.92,0.1
10851,2025-08-27,1090,2033,North,5,34.18,0.05
10870,2025-08-27,1082,2027,North,9,520.64,0.0
11477,2025-08-27,1087,2021,East,7,1149.13,0.0
12071,2025-08-27,1019,2009,East,9,130.58,0.05
12424,2025-08-27,1049,2017,South,6,140.71,0.0
10246,2025-08-28,1099,2021,North,1,987.53,0.0
11484,2025-08-28,1053,2041,West,8,12.87,0.0
11528,2025-08-28,1040,2001,East,1,1689.83,0.1
11830,2025-08-28,1074,2001,South,1,1571.47,0.05
12775,2025-08-28,1041,2023,East,9,1193.42,0.0
10184,2025-08-29,1001,2021,South,6,759.83,0.05
10595,2025-08-29,1064,2018,West,3,233.73,0.0
12048,2025-08-29,1065,2026,West,1,205.19,0.0
10628,2025-08-30,1025,2012,North,5,511.41,0.0
10804,2025-08-30,1044,2011,South,3,898.83,0.0
10805,2025-08-30,1045,2001,West,7,823.22,0.1
11610,2025-08-30,1044,2010,West,3,98.32,0.0
12266,2025-08-30,1058,2035,South,4,14.22,0.0
10307,2025-08-31,1016,2005,East,2,897.05,0.05
10324,2025-08-31,1066,2020,South,3,280.32,0.05
10410,2025-08-31,1059,2008,East,6,69.42,0.0
10482,2025-08-31,1072,2039,East,8,21.24,0.05
11106,2025-08-31,1022,2022,North,8,1098.65,0.0
11126,2025-08-31,1077,2001,North,6,962.33,0.1
11358,2025-08-31,1012,2002,West,7,1902.61,0.0
11622,2025-08-31,1005,2012,South,1,1133.05,0.0
12115,2025-08-31,1033,2030,West,4,294.48,0.0
12641,2025-08-31,1039,2012,West,4,720.81,0.15
10156,2025-09-01,1041,2011,South,7,359.36,0.0
10350,2025-09-01,1013,2011,West,4,542.09,0.15
10894,2025-09-01,1071,2016,East,5,222.71,0.0
11094,2025-09-01,1026,2002,South,3,1294.95,0.0
11220,2025-09-01,1040,2026,South,5,567.8,0.0
11281,2025-09-01,1092,2041,South,6,4.5,0.05
11927,2025-09-01,1071,2041,East,1,7.03,0.0
11990,2025-09-01,1014,2010,West,6,56.15,0.1
12042,2025-09-01,1089,2037,North,2,18.45,0.0
10845,2025-09-02,1067,2030,South,7,155.95,0.15
10941,2025-09-02,1024,2008,West,4,19.75,0.0
12221,2025-09-02,1092,2017,East,8,181.22,0.0
12271,2025-09-02,1087,2045,North,6,13.27,0.0
10180,2025-09-03,1020,2001,South,6,1343.28,0.0
10294,2025-09-03,1095,2009,West,9,87.64,0.15
10485,2025-09-03,1049,2044,West,3,14.53,0.05
10709,2025-09-03,1047,2001,East,1,1521.81,0.05
10934,2025-09-03,1038,2015,West,4,1127.78,0.05
12001,2025-09-03,1054,2014,South,3,1032.1,0.0
10834,2025-09-04,1080,2018,West,7,210.94,0.0
10981,2025-09-04,1008,2022,West,3,1180.05,0.1
11013,2025-09-04,1006,2005,East,7,894.96,0.05
11401,2025-09-04,1030,2001,North,8,1461.14,0.0
11694,2025-09-04,1099,2013,South,2,875.1,0.1
11893,2025-09-04,1079,2008,East,3,18.53,0.0
12373,2025-09-04,1065,2035,East,9,25.5,0.0
10254,2025-09-05,1054,2044,South,6,14.66,0.0
10824,2025-09-05,1092,2014,West,8,635.75,0.05
11615,2025-09-05,1052,2011,South,9,666.4,0.0
11667,2025-09-05,1060,2041,North,6,8.01,0.05
11970,2025-09-05,1060,2001,West,9,1675.1,0.0
12669,2025-09-05,1007,2001,West,3,1892.41,0.0
10676,2025-09-06,1055,2022,East,4,315.89,0.0
10727,2025-09-06,1064,2004,South,6,1324.36,0.1
10832,2025-09-06,1072,2040,West,4,17.09,0.0
10993,2025-09-06,1089,2024,South,4,701.38,0.0
11385,2025-09-06,1067,2007,West,2,60.95,0.0
11580,2025-09-06,1024,2002,West,8,993.63,0.15
11709,2025-09-06,1056,2026,South,9,164.81,0.15
12381,2025-09-06,1006,2020,North,8,158.02,0.0
10303,2025-09-07,1072,2034,West,1,7.86,0.0
10584,2025-09-07,1094,2009,North,5,86.36,0.0
11054,2025-09-07,1096,2007,South,3,97.36,0.05
